id,post_message,label,post_message_preproced
3257,"THÔNG TIN TỪ C.A TỈNH GIA LAI
Theo thông báo của Bộ Công an, qua kiểm tra các thiết bị điện tử do các nước ngoài trao tặng (cho lực lượng công an và ngoài ngành công an) đã phát hiện một số yếu tố gây mất an ninh, an toàn thông tin, đặc biệt là một số điện thoại di động có nguồn gốc từ Trung Quốc do Tập đoàn Hoa Vĩ (Huawei) sản xuất có nhiều modul, blackbox bị mã hóa đầu vào đầu ra không thể kiểm tra được.",1,thông_tin ca tỉnh gia_lai thông_báo công_an kiểm_tra thiết_bị điện_tử nước_ngoài trao_tặng lực_lượng công_an ngành công_an phát_hiện yếu_tố an_ninh an_toàn thông_tin điện_thoại_di_động nguồn_gốc trung_quốc tập_đoàn hoa vĩ huawei sản_xuất modul blackbox mã_hoá đầu_vào đầu_ra kiểm_tra
3258,"CHÚNG TA LÀM GÌ KHI CÓ VẤN ĐỀ SỨC KHOẺ TRONG MÙA DỊCH? Anh Chị thân mến, Khi đai dịch xảy đến, hệ luỵ kéo theo rất nhiều từ sức khỏe, kinh tế đến mọi lĩnh vực trong xã hội. Tuy vậy ở bài viết ngắn gọn này, Bs chỉ xin chia sẽ về 1 một góc của mảng sức khoẻ: “Chúng ta sẽ phải làm gì khi có vấn đề sức khoẻ phát sinh trong mùa dịch?”... Để cho mọi người dễ hiểu, Bs xin lần lượt phân tích thế này: I. Vấn đề sức khoẻ đầu tiên chúng ta thường đặt ra đó là: Làm sao để phân biệt được giữa cảm cúm-ho-sốt-tức ngực khó thở gây ra bởi các nguyên nhân khác hay do Covid19. Đây là vấn đề vô cùng quan trọng, quyết định thái độ xử trí trong việc cách ly cũng như những hoạt động dự phòng lây nhiễm khác. 1. Anh Chị ạ, điểm nổi bật đầu tiên để chúng ta nghĩ đến nhiễm Covid19 chính là CÓ YẾU TỐ DỊCH TỄ, điều này rất quan trọng. Hiện nay khi số lượng người nhiễm trong nước đang tăng lên, số người về từ những vùng dịch cũng tăng lên…=> yếu tố dịch tễ sẽ càng khó truy tìm & không phải lúc nào cũng có thể xác định rõ ràng hoàn toàn. Tuy nhiên những người có nguy cơ chính là những người đi từ vùng có dịch về hoặc những người có tiếp xúc F1,F2 hoặc thậm chí cả F3 với người có xét nghiệm dương tính. Chúng ta nên dừng lại ở “F” mấy thì có thể gọi là an toàn? Rất khó trả lời, anh chị ạ. Vì nguy cơ lây nhiễm còn phụ thuộc vào rất nhiều yếu tố. Tuy nhiên khi chúng ta chẳng may “lọt vào” danh sách F1=>F3 thì việc theo dõi những người F1 có dương tính hay không cũng như để ý những biểu hiện triệu chứng của mình và tự chủ động cách ly ở nhà là điều rất cần thiết. Ở nhà cách ly cần lưu ý những gì, anh chị có thể tham khảo thêm tại video này: <URL> 2. Điều thứ 2, chúng ta cần nghĩ nhiều đến nhiễm Covid19 khi có những biểu hiện lâm sàng tương đối đặc trưng của chúng, đặc biệt là những người có yếu tố dịch tễ từ F3 trở lại. Triệu chứng bao gồm: HO KHAN, MŨI HỌNG KHÔ, SỐT CAO, TỨC NGỰC KHÓ THỞ NHIỀU. Bệnh nhân rất ít khi hắt xì hơi, chảy nước mũi miệng cũng như ít khi đau nhức xương khớp toàn thân như cảm cúm thông thường. 3. Điều thứ 3, Bs rất mong anh chị lưu ý đó là có vô vàn các nguyên nhân gây ho, sốt, tức ngực, khó thở…Chúng ta không chủ quan về Covid19 nhưng chúng ta cũng không nên quá hoang mang khi có người thân hoặc chính mình biểu hiện những triệu chứng trên. Sốt có thể gặp do mọc răng, viêm tai giữa, việm họng, nhiễm vi rút cúm, sốt xuất huyết, viêm gan A, sau uống thuốc tây hoặc do các nguyên nhân nhiễm trùng khác (Sỏi mật, nhiễm khuẩn tiết niệu, áp xe ngoài da, tắc ruột…). Tức ngực khó thở có thể do thiếu máu, bệnh lý tim mạch, lười vận động thể dục thể thao hoặc nằm lâu 1 tư thế, bệnh lý # của phổi… 4. Điều cuối cùng, sau khi áp dụng những thông tin trên nhưng vẫn hoang mang hoặc chưa an tâm liệu có nhiễm Covid19 hay không => Anh Chị có thể gọi điện hotline đường dây nóng bộ Y tế <PHONE>8 hoặc hotline các BV tại các khu vực (có danh sách public trên mạng) để xin tư vấn thêm, anh chị nhé! II. Vấn đề thứ hai đó là chúng ta cần phân biệt vấn đề sức khoẻ cấp cứu hay không, vì nó liên quan đến thái độ xử trí. 1. Tình trạng cấp cứu hay gặp nhất đó là những tai nạn (Giao thông, ngã cao, tai nạn trong công xưởng, đâm chém…). Với những tổn thương này chúng ta cần vào trung tâm y tế gần nhất (trạm y tế, BV huỵện, BV tỉnh…) để đánh giá & xử trí ban đầu. Nếu thực sự rất cần kíp mới xin chuyển lên tuyến cao hơn nữa, vì tang sự di chuyển cũng như tăng tiếp xúc nhiều các Bv => tang nguy cơ lây nhiễm dịch. Với tai nạn, Bs xin lưu ý 3 điều: ➢ Thứ nhất đó là trước khi vào BV nào đó thì cần liên hệ trước xem có bộ phận trực cấp cứu ngoại khoa cũng như có bệnh nhân nghi nhiễm Covid19 cách lý hay không để chúng ta còn biết đường đi nước bước lúc đến viện. ➢ Thứ2, nếu bệnh nhân có kèm theo sốt từ trước khi tai nạn => cũng cần thông báo cho BV nơi mình chuẩn bị đến thông tin trên, để BV có giải pháp đón tiếp cũng như thăm khám đảm bảo an toàn cho cả đôi bên. ➢ Thứ 3, vô cùng hạn chế lượng người nhà đi theo vào viện trong giai đoạn này, đặc biệt là những người trên 60 tuổi hoặc trẻ em. 2. Ngoài tình trạng cấp cứu liên quan tai nạn, chúng ta còn có những cấp cứu bệnh lý khác như lồng ruột trẻ em, xoắn tinh hoàn, chuyển dạ đẻ, nhồi máu cơ tim, tai biến mạch máu não, khó thở cấp tính do các nguyên nhân, đau bụng cấp, đau đầu cấp tính, co giật, viêm túi mật cấp, tắc ruột, sỏi kẹt niệu đạo-sỏi niệu quản gây cơn đau quặn thận, viêm ruột thừa, thoát vị bẹn nghẹt, xuất huyết đường tiêu hoá…Với những tổn thương bệnh lý này, chúng ta cũng cần ưu tiên vào viện và cũng tuân thủ theo lộ trình như với những trường hợp bị tai nạn Bs đã trình bày ở trên. Đó là tuần tự sơ-cấp cứu từ tuyến thấp lên cao dần kèm theo cần liên hệ trước với bệnh viện để thông báo nếu bệnh nhân có sốt hoặc có những triệu chứng kèm theo khác mà chúng ta chưa thể loại trừ nhiễm Covid19 khác (Ho, tức ngực khó thở…). 3. Với những bệnh lý đã có từ trước (Tiểu đường, cao huyết áp, hen xuyễn, suy thận, viêm da cơ địa…) hoặc cơ thể biểu hiện triệu chứng chưa rầm rộ như đau lưng nhẹ nhàng, mỏi vai gáy, đau đầu âm ỉ, mất ngủ, huyết áp hơi thấp, tiểu buốt mấy hôm, đau nhức chân ràng, rối loạn đại tiện…Chúng ta có thể trì hoãn hoặc xin tư vấn từ xa từ những bạn bè-người thân làm trong chuyên ngành đó hoặc nếu bí quá, anh chị có thể NHẮN TIN cho Bs theo số 09.6<PHONE>, Bs sẽ cố gắng tư vấn & định hướng giúp anh chị trong hết khả năng của mình. (Những lúc Bs đang phẫu thuật có thể sẽ chưa thể trả lời ngay được, anh chị nhé! Ngoài ra khi nhắn tin mọi người cần mổ tả kỹ các dấu hiệu triệu chứng cũng như giới tính & tuổi tác, tiền sử bệnh sử…để giúp Bs định hình phần nào). Thời khắc khó khăn này luôn cần mỗi chúng ta đoàn kết, san sẽ, giúp đỡ và thương yêu để cùng nhau đi qua đại dịch. Như lời Bill Gate nói “Trước đại dịch này, mỗi con người chúng ta trở nên nhỏ bé và tất cả những vật chất phù dù sẽ chẳng còn là gì khi…sức khoẻ không còn”. Yêu thương mọi người. -Share vì cộng đồng",1,sức_khoẻ mùa dịch anh_chị thân_mến đai dịch xảy hệ_luỵ kéo_theo sức_khoẻ kinh_tế lĩnh_vực xã_hội viết ngắn_gọn bs chia góc mảng sức_khoẻ sức_khoẻ phát_sinh mùa dịch bs lần_lượt phân_tích thế_này sức_khoẻ phân_biệt cảm cúmhosốttức ngực thở nguyên_nhân covid vô_cùng quyết_định thái_độ xử_trí cách_ly hoạt_động dự_phòng lây_nhiễm anh_chị nổi_bật nhiễm covid yếu_tố dịch_tễ số_lượng nhiễm dịch yếu_tố dịch_tễ truy_tìm xác_định rõ_ràng nguy_cơ đi dịch tiếp_xúc xét_nghiệm dương_tính dừng f mấy gọi an_toàn trả_lời anh_chị nguy_cơ lây_nhiễm phụ_thuộc yếu_tố chẳng may lọt danh_sách theo_dõi dương_tính biểu_hiện triệu_chứng tự_chủ_động cách_ly cần_thiết cách_ly lưu anh_chị tham_khảo video url nhiễm covid biểu_hiện lâm_sàng tương_đối đặc_trưng yếu_tố dịch_tễ trở_lại triệu_chứng bao_gồm ho_khan mũi họng khô sốt tức ngực thở bệnh_nhân hắt_xì_hơi chảy nước_mũi miệng đau_nhức xương khớp toàn_thân cảm cúm thông_thường bs mong anh_chị lưu nguyên_nhân ho sốt tức ngực thở chủ_quan covid hoang_mang người_thân biểu_hiện triệu_chứng sốt mọc viêm tai việm họng nhiễm vi_rút cúm sốt_xuất_huyết viêm gan uống thuốc_tây nguyên_nhân nhiễm_trùng sỏi mật nhiễm_khuẩn tiết_niệu áp xe da tắc ruột tức ngực thở máu bệnh_lý tim_mạch lười vận_động thể_dục thể_thao nằm tư_thế bệnh_lý phổi áp_dụng thông_tin hoang_mang an_tâm liệu nhiễm covid anh_chị gọi điện hotline đường_dây_nóng tế phone hotline bv khu_vực danh_sách public mạng tư_vấn anh_chị hai phân_biệt sức_khoẻ cấp_cứu thái_độ xử_trí cấp_cứu tai_nạn giao_thông ngã tai_nạn công_xưởng đâm_chém tổn_thương trung_tâm_tế trạm tế bv huyện bv tỉnh xử_trí ban_đầu cần_kíp tuyến tang_sự di_chuyển tiếp_xúc bv tang nguy_cơ lây_nhiễm dịch tai_nạn bs lưu bv liên_hệ bộ_phận trực cấp_cứu ngoại_khoa bệnh_nhân nghi nhiễm covid lý đường_đi_nước_bước viện bệnh_nhân kèm sốt tai_nạn thông_báo bv thông_tin bv giải_pháp đón_tiếp thăm_khám an_toàn đôi vô_cùng hạn_chế người_nhà đi viện giai_đoạn trẻ_em cấp_cứu tai_nạn cấp_cứu bệnh_lý lồng ruột trẻ_em xoắn tinh_hoàn chuyển_dạ đẻ nhồi máu tim tai_biến mạch_máu não thở cấp_tính nguyên_nhân đau bụng đau_đầu cấp_tính co_giật viêm túi_mật tắc ruột sỏi kẹt niệu đạosỏi niệu_quản đau quặn thận viêm ruột_thừa thoát_vị bẹn nghẹt xuất_huyết đường tiêu_hoá tổn_thương bệnh_lý ưu_tiên viện tuân_thủ lộ_trình trường_hợp tai_nạn bs trình_bày sơcấp cứu tuyến dần kèm liên_hệ bệnh_viện thông_báo bệnh_nhân sốt triệu_chứng kèm chưa_thể loại_trừ nhiễm covid ho tức ngực thở bệnh_lý tiểu_đường huyết_áp hen xuyễn suy thận viêm da cơ_địa cơ_thể biểu_hiện triệu_chứng rầm_rộ đau lưng nhẹ_nhàng mỏi vai gáy đau_đầu âm mất_ngủ huyết_áp hơi tiểu buốt mấy hôm đau_nhức chân ràng rối_loạn đại_tiện trì_hoãn tư_vấn bèngười thân chuyên_ngành bí anh_chị nhắn_tin bs phone bs cố_gắng tư_vấn định_hướng giúp anh_chị khả_năng bs phẫu_thuật chưa_thể trả_lời anh_chị nhắn_tin mổ tả kỹ dấu_hiệu triệu_chứng giới_tính tuổi_tác tiền_sử bệnh_sử giúp bs định_hình thời_khắc đoàn_kết san giúp_đỡ thương_yêu đi đại_dịch bil gate đại_dịch con_người trở_nên nhỏ_bé vật_chất phù chẳng sức_khoẻ yêu_thương share cộng_đồng
3262,Tin nhé cả nhà 👏 Niệm thần chú cho mau hết bệnh Hay là kêu gọi con virut ùa về cho nhanh 🤭 Bệnh dịch corona đã có cách chữa trị của bọn nó 🤭 Chỉ cần làm theo cách hướng dẫn là dc 🙏 corona goooo là goooo luôn xuống lỗ thấn 😓😓😓😓,1,emoji niệm thần_chú mau bệnh kêu_gọi virut ùa emoji bệnh_dịch corona chữa_trị bọn emoji hướng_dẫn dc emoji corona go go xuống_lỗ thấn emoji
3263,"SỬ DỤNG RƯỢU NẤU & XÀ PHÒNG Coronavirus (nCoV) chưa trở thành đại dịch ở Vietnam nhưng đã loạn nước rửa tay sát khuẩn. Vậy xin bàn một chút về vấn đề này: 1/ Các dung dịch rửa tay sát khuẩn dùng trong y tế đòi hỏi phải chứa các chất sát khuẩn mạnh như Chlohexidine, Betadine, Povidine, Benzalkonium Hydrochloride.... có hoạt tính tiêu diệt các vi khuẩn, vi nấm, vi rút. Loại này thường dùng trong các phòng mổ, thay băng vết thương. 2/ Dung dịch rửa tay dùng trong đời sống hàng... ngày nhằm thực hiện biện pháp vệ sinh cá nhân, đặc biệt phòng chống các dịch do vi rút gây ra cũng đòi hỏi có tính sát khuẩn hiệu quả, đồng thời thích hợp với da tay là mô sống rất dễ nhạy cảm. Xu hướng của Thế giới hiện nay là sử dụng các hợp chất thiên nhiên, đặc biệt có nguồn gốc thảo dược để tránh các phản ứng có hại do hoá chất gây ra. Các tinh dầu hay dùng như khuynh diệp, bạc hà, tràm, trà xanh... ngoài tác dụng sát khuẩn lại có mùi thơm dễ chịu. 3/ Tổ chức Y tế Thế giới (WHO) đưa ra công thức sản xuất dung dịch vệ sinh tay nhanh tại những nước nghèo như sau: Trong 10 lít dung dịch có: - Ethanol 96% : 8333ml (cồn 90 độ của y tế) - Hydrogen Peroxid 3%: 417 ml (oxy già) - Glycerine 98%: 145 ml (gel giữ ẩm da) - Còn lại là nước cất + tinh dầu thơm. 4/ Lọ dung dịch sát khuẩn tay mọi người mua ở các nhà thuốc cũng được các công ty trong nước sản xuất theo công thức trên. Rất rẻ tiền nhưng loạn nCoV nên bán rất đắt và sẽ đắt nữa nếu bão tràn đến. 5/ Mọi người có tự sản xuất tại nhà được không? Được! Nhưng cũng khó, phải mua nguyên vật liệu chuẩn và cân đong đo đếm phức tạp. Mua phải cồn công nghiệp thì rất độc hại giống như rượu dỏm có thể làm chết người. Cũng xin lưu ý: nước rửa tay giả là hỗn hợp của cồn công nghiệp và nước máy. 6/ Nếu đắt quá, khó mua quá các loại nước rửa tay đang bán loạn giá, loạn chất lượng, chúng ta sẽ làm gì? Không khó chút nào cả, có 02 loại thân thiết mà mọi người vội quên: - Xà phòng thông thường (loại vẫn rửa tay và giặt quần áo, bánh hoặc nước đều được) - Rượu trắng > 40 độ (độ càng cao càng tốt). Xà phòng (XF) cửa hàng tạp hoá nào cũng có. Rượu gạo nấu không đâu là khó tìm. 7/ Theo Medical Daily, 9/2015, các nhà KH tại ĐH Hàn Quốc nghiên cứu thấy rằng, tác dụng diệt khuẩn của 2 loại XF sát khuẩn và XF thường không khác nhau là bao, rửa tay bằng nước thường hay nước nóng thì cũng như nhau. WHO cũng đã chỉ ra rằng, rửa tay với XF thường có thể giảm tới 50% các mầm bệnh lây truyền qua tiếp xúc trong đó có H5N1, SARS, nCoV.... Bạn cứ rửa tay bằng XF thông thường trong 20 giây theo hướng dẫn của BYT trên VTV đi, bạn đã phòng ngừa được dịch nCoV rồi. Nếu chưa yên tâm bạn có thể để khô bàn tay rồi lấy 05 ml rượu trắng > 40% Vol (độ) xoa ướt lại bàn tay, chắc chắn chẳng con virus nào trên bàn tay của bạn còn sống sót. Hết loạn giá, hết vất vả tranh mua! Bạn ung dung học, làm việc và chăm sóc gia đình! Xem thêm",1,rượu nấu xà_phòng coronavirus ncov đại_dịch vietnam loạn rửa sát_khuẩn bàn một_chút dung_dịch rửa sát_khuẩn tế đòi_hỏi chứa chất sát_khuẩn chlohexidine betadine povidine benzalkonium hydrochloride hoạt_tính tiêu_diệt vi_khuẩn vi_nấm vi_rút phòng mổ thay băng vết_thương dung_dịch rửa đời_sống hàng biện_pháp vệ_sinh phòng_chống dịch vi_rút đòi_hỏi sát_khuẩn hiệu_quả thích_hợp da mô sống nhạy_cảm xu_hướng thế_giới hợp_chất thiên_nhiên nguồn_gốc thảo_dược phản_ứng hại hoá_chất tinh_dầu khuynh_diệp bạc_hà tràm trà xanh tác_dụng sát_khuẩn mùi thơm dễ_chịu tổ_chức tế thế_giới who công_thức sản_xuất dung_dịch vệ_sinh nghèo lít dung_dịch ethanol ml cồn độ tế hydrogen peroxid ml oxy_già glycerine ml gel ẩm da nước_cất tinh_dầu thơm lọ dung_dịch sát_khuẩn mua nhà_thuốc công_ty sản_xuất công_thức rẻ_tiền loạn ncov đắt đắt bão tràn sản_xuất mua nguyên_vật_liệu chuẩn cân_đong_đo_đếm phức_tạp mua cồn công_nghiệp độc_hại rượu dỏm chết lưu rửa giả hỗn_hợp cồn công_nghiệp nước_máy đắt mua rửa loạn giá loạn chất_lượng chút thân_thiết vội quên xà_phòng thông_thường rửa giặt quần_áo bánh rượu_trắng độ độ xà_phòng xf cửa_hàng tạp_hoá rượu gạo nấu medical daily kh đh hàn_quốc nghiên_cứu tác_dụng diệt khuẩn xf sát_khuẩn xf bao rửa nóng who rửa xf mầm bệnh lây_truyền tiếp_xúc sars ncov rửa xf thông_thường giây hướng_dẫn byt vtv đi phòng_ngừa dịch ncov yên_tâm khô bàn_tay ml rượu_trắng vol độ xoa ướt bàn_tay chẳng virus bàn_tay sống_sót loạn giá vất_vả tranh mua ung_dung học làm_việc chăm_sóc gia_đình
3264,"Một cậu bé không làm nên mùa xuân. Nơi tui sống, thiên hạ mua bán đất chém tiền tỉ, xe hơi bóng lộn bên cạnh...đống rác.

Chỉ 20 ngàn tiền rác thôi, chả thèm đóng, một nhà tui đóng là cả xóm đổ ké. Nhiều lúc muốn xách từng bọc rác trả lại từng nhà nhưng sợ mai mốt bị ném mắm tôm nên thui. Nản mà vẫn phải ráng.

Hệ thống bị lỗi trầm trọng, có thêm 10 triệu cậu bé móc rác cũng làm không hết việc với mức độ xả rác kinh hoàng như thế này.

",1,bé mùa xuân tui sống thiên_hạ mua_bán đất chém tiền tỉ xe_hơi bóng_lộn cạnhđống rác ngàn tiền rác chả thèm đóng tui đóng xóm đổ ké xách bọc rác sợ mai_mốt ném mắm_tôm thui nản ráng hệ_thống lỗi trầm_trọng triệu bé móc rác mức_độ xả rác kinh_hoàng thế_này
3285,"Nhà hàng kinh doanh ngang nhiên ""xẻ thịt"" công viên nước tuổi trẻ và những cuộc vui thâu đêm suốt sáng không bị ai quản lý.
",1,nhà_hàng kinh_doanh ngang_nhiên xẻ thịt công_viên_nước tuổi_trẻ vui thâu_đêm_suốt_sáng quản_lý
3290,"# **SAU 40 NĂM, 1.600 CHIẾN SĨ ANH HÙNG ĐƯỢC NHẬN HUY HIỆU !**
# **Tuy toàn văn bài báo không đăng rõ thông tin các chiến sĩ đánh nhau với kẻ thù nào? kẻ thù xâm lược đến từ nước nào? nhưng em thì em tự tin đoán mò kẻ thù đó là 60 vạn quân bành trướng xâm lược dã man khát máu đến từ trung quốc (tức là những đồng chí bạn vàng đểu giả định đánh úp quân ta)**
# **Việc trao tặng huy hiệu lần này cũng đã là sự dũng cảm tiến bộ ghi nhận vinh danh các chiến sĩ tham gia cuộc chiến bảo vệ tổ quốc ngăn chặn sự bành trướng xâm lăng của nước phía bắc (Tức là các đồng chí trung quốc đểu giả tham lam khát máu)! Sau 40 năm, thời gian hơn nửa đời người, tuy muộn màng nhưng cũng là niềm động viên an ủi cần thiết cho những người lính còn sống và cả những người lính đã mất!**
# **Cuộc chiến biên giới 1979: Trao huy hiệu cho hơn 1.600 chiến sỹ Sư đoàn 338**
# [**Sáng nay (ngày 17/02/2019), tại Hà Nội, Đoàn 338 đã trao huy hiệu cho hơn 1.600 cán bộ, chiến sỹ nhân kỷ niệm 40 năm cuộc chiến biên giới phía Bắc.**](<URL>)

[
 [](<URL>)<URL>](<URL>)",1,chiến_sĩ anh_hùng huy_hiệu toàn_văn báo đăng thông_tin chiến_sĩ đánh kẻ_thù kẻ_thù xâm_lược tự_tin đoán mò kẻ_thù vạn quân bành_trướng xâm_lược dã_man khát_máu trung_quốc tức_là đồng_chí bạn_vàng đểu_giả định đánh_úp quân ta trao_tặng huy_hiệu dũng_cảm tiến_bộ ghi_nhận vinh_danh chiến_sĩ tham_gia cuộc_chiến bảo_vệ tổ_quốc ngăn_chặn bành_trướng xâm_lăng bắc tức_là đồng_chí trung_quốc đểu_giả tham_lam khát_máu nửa_đời muộn_màng niềm động_viên an_ủi cần_thiết lính sống lính cuộc_chiến biên_giới trao huy_hiệu chiến_sỹ sư_đoàn hà_nội đoàn trao huy_hiệu cán_bộ chiến_sỹ nhân kỷ_niệm cuộc_chiến biên_giới bắcurl urlurlurl
3293,"“Không sợ con virut, sợ đồng bào không được về”.

          Lại một lần nữa, nhận mệnh lệnh từ thủ tướng, mệnh lệnh từ trái tim và tình đồng bào, hãng hàng không Quốc gia Việt Nam-Vietnam Airline lại chuẩn bị cơ sở vật chất để lên đường sang Châu Âu đón đồng bào trong tâm dịch về nước. Vâng. Chỉ có “đất mẹ” bao dung, luôn dang tay đón “con cái” trở về dẫu “con cái” đó đã từng “lầm lỡ”.
          Hiện nay, chính quyền các nước tư bản Châu Âu đang thờ ơ, bỏ mặc số phận người dân, thậm chí nghiệt ngã hơn họ chỉ chữa cho ai có khả năng sống cao vì lý do ko đủ giường bệnh, máy thở và thu viện phí với giá cắt cổ.

            Sau những chuyến bay đón đồng bào ở nước ngoài về, những phi công và tiếp viên phải   chịu cách ly 14 ngày. Nếu không vì mệnh lệnh từ trái tim họ đã từ chối đi vào vùng dịch để mang lại niềm hy vọng cho đồng bào xa quê hương.

          Chỉ mong đồng bào việt kiều sau khi được chữa bệnh yên lành thì nhớ đến công lao của chính phủ và nhân dân Việt Nam tuy còn nghèo, còn khó khăn, nhưng đã bao dung đón các quý vị về, đừng bao giờ quay lưng lại với Đất Nước, Dân Tộc, nhận thù lao từ ngoại bang mà chửi rủa, nói xấu, xuyên tạc về cội nguồn-nơi đã cưu mang mình.",1,sợ virut sợ đồng_bào mệnh_lệnh thủ_tướng mệnh_lệnh trái_tim tình đồng_bào hãng hàng_không quốc_gia việt namvietnam airline cơ_sở vật_chất lên_đường châu_âu đón đồng_bào tâm dịch đất mẹ bao_dung dang đón con_cái trở con_cái lầm_lỡ chính_quyền tư_bản châu_âu thờ mặc số_phận người_dân nghiệt_ngã chữa khả_năng sống ko giường_bệnh máy thở thu viện_phí giá cắt_cổ chuyến bay đón đồng_bào nước_ngoài phi_công tiếp_viên cách_ly mệnh_lệnh trái_tim từ_chối đi dịch niềm hy_vọng đồng_bào quê_hương mong đồng_bào việt_kiều chữa bệnh yên_lành công_lao chính_phủ nhân_dân việt_nam nghèo bao_dung đón quý_vị đừng lưng đất_nước dân_tộc thù_lao ngoại_bang chửi_rủa nói_xấu xuyên_tạc cội nguồnnơi cưu_mang
3299,"Nếu UBND xã Thịnh Lộc di dời hàng rào bảo vệ vườn rau (công trình do xã hỗ trợ, dân góp ngày công) tái lấn chiếm đất đã GPMB trước đó vào sâu hơn!
Nếu UBND huyện Lộc Hà chỉ đạo sát sao và giám sát kỹ thì 2 em học sinh có chết tức tưởi như vậy không?
Ban QLD đá báo cáo, UBND huyện đã chỉ đạo... nhưng không ai làm
Theo hồ sơ tai nạn 2 em học sinh không làm chủ được tay lái tự ngã ra đường là nguyên nhân trực tiếp dẫn đến tử vong.
Nhưng thử hỏi nếu không có hàng rào đó, lao xuống đất cát thì 2 em có tử vong không?
Có thể nhận định, cái chết của 2 em một phần do sự thờ ơ, vô trách nhiệm của chính quyền địa phương!?
",1,ubnd xã thịnh lộc di_dời hàng_rào bảo_vệ vườn rau công_trình xã dân góp ngày_công tái lấn_chiếm đất gpmb sâu ubnd huyện lộc hà chỉ_đạo sát_sao giám_sát kỹ học_sinh chết tức_tưởi ban qld đá báo_cáo ubnd huyện chỉ_đạo hồ_sơ tai_nạn học_sinh chủ tay_lái ngã đường nguyên_nhân tử_vong thử_hỏi hàng_rào lao đất_cát tử_vong nhận_định chết thờ vô_trách_nhiệm chính_quyền địa_phương
3301,"Phân biệt chủng tộc, bạo lực súng đạn, vô gia cư vốn là đặc trưng của nước Mỹ xưa nay mà!",1,phân_biệt chủng_tộc bạo_lực súng_đạn vô_gia_cư vốn đặc_trưng mỹ xưa_nay
3303,"Một tay che trời.các báo đăng sai phạm tại địa phương đều bị gỡ bỏ.người dân tố cáo tham nhũng thì đi ""T.......ù""_cần tiếng nói của cộng đồng",1,che trờicác báo đăng sai_phạm địa_phương gỡ bỏngười dân tố_cáo tham_nhũng đi tùcần tiếng_nói cộng_đồng
3306,"Joe Biden, hôm nay (tức ngày 5 tháng 6, là ngày post được đăng) quỳ trước quan tài George Floyd! Chính trị gia này đang rất đau lòng vì sự kiện đáng tiếc xảy ra vào tháng qua.",1,joe biden hôm_nay tức post đăng quỳ quan_tài george floyd chính_trị_gia đau_lòng sự_kiện tiếc xảy
