id,num_like_post,num_comment_post,num_share_post,label
3905,14,2,0,0
3906,372,19,72,0
3907,20,3,0,0
3908,6807,22,121,0
3909,879,113,159,0
3910,23,0,2,0
3911,5100,6300,13000,1
3912,8912,10,98,0
3913,2111,91,106,1
3914,43,14,0,0
3915,1,0,0,0
3916,28,2,1,0
3917,8,0,0,0
3918,3878,28,154,0
3919,1803,11,61,0
3920,3700,999,2300,0
3921,2898,50,142,0
3922,75,18,62,0
3923,12000,554,2300,0
3925,8100,1500,3000,0
3926,3000,529,4700,1
3927,2100,2100,2700,0
3928,257,0,63,0
3929,20000,831,5000,0
3930,16,0,4,0
3931,34,0,1,0
3932,434,128,1600,1
3933,19,0,0,0
3934,127,3,1,0
3935,4666,86,415,0
3936,35,4,4,0
3937,6,1,0,0
3938,6650,1196,186,0
3939,1489,13,40,0
3940,7743,50,788,0
3941,6,0,0,0
3942,7,1,0,0
3943,22,7,0,0
3944,510,22,94,0
3945,13,6,0,0
3946,3900,2500,4400,0
3947,15,6,7,0
3948,12,3,2,0
3949,19757,47,917,0
3950,11812,146,122,0
3951,31,1,0,0
3952,14,2,0,0
3953,4,0,0,0
3955,3300,318,1100,1
3956,254,0,37,0
3957,23,0,0,0
3958,5555,50,193,0
3959,19,0,2,0
3960,5912,10,517,0
3961,17744,177,442,0
3962,1500,1700,2900,0
3963,425,50,50,0
3964,5,0,0,0
3965,39000,1600,8400,0
3966,1,0,0,0
3967,39,44,4,1
3968,89,39,17,0
3969,2115,11,47,0
3970,21,2,0,0
3971,0,0,0,0
3972,0,0,0,0
3973,17,13,0,1
3974,0,0,0,0
3975,13123,50,2184,0
3976,16000,3400,8800,0
3977,186,13,22,0
3978,5,0,0,0
3979,6,1,0,0
3980,102,44,4,0
3981,34000,1800,2200,0
3982,153,226,40,0
3983,2791,50,215,0
3984,11,0,1,0
3985,1700,29,73,1
3986,176,3,16,0
3987,224,159,25,1
3988,10,1,0,0
3989,729,121,89,1
3991,2,0,0,0
3992,2,0,0,0
3993,3900,184,453,0
3994,1,1,0,1
3995,10,2,0,1
3996,12,1,2,0
3997,108,13,26,1
3998,25216,1770,1877,0
3999,1073,12,57,0
4000,12,3,3,0
4001,309,58,51,1
4003,13,1,3,0
4004,5,0,0,0
4005,3,1,2,0
4006,46,7,3,0
4007,14,0,0,0
4008,61000,812,2800,0
4009,139,4,20,0
4010,82,9,10,0
4011,10000,349,3300,0
4012,37,29,0,0
4013,9389,146,608,0
4014,11000,1000,2500,0
4015,1,0,0,0
4016,7,0,1,0
4017,1,0,0,0
4018,0,0,0,0
4019,1,0,1,0
4020,3,3,0,0
4021,65,12,13,0
4022,63,2,1,0
4023,0,0,0,0
4024,16,0,3,0
4025,5,0,0,0
4026,2,0,0,0
4027,986,12,29,0
4028,1,0,0,0
4029,5,0,0,0
4030,7014,3,545,0
4032,27940,5,7798,0
4033,1699,50,136,0
4034,474,306,219,0
4035,31000,2400,4400,0
4036,8,0,2,0
4038,10,0,3,0
4039,118,24,22,0
4040,1,0,0,0
4041,216,1,86,0
4042,157,93,32,0
4043,5,0,0,0
4044,31000,1500,3500,0
4045,20,3,1,1
4046,1100,153,163,0
4047,1562,50,153,0
4048,5,0,0,0
4049,2008,21,75,0
4050,209,50,18,0
4051,663,20,64,0
4052,1085,3,35,0
4053,80,3,8,0
4054,125,30,34,0
4055,75,35,9,0
4056,350,1,81,0
4057,6,2,0,1
4058,18000,1000,3200,1
4059,135,87,7,0
4060,28,6,13,0
4061,13,0,4,0
4062,91,21,3,0
4063,3,0,0,0
4064,128,7,0,0
4065,87,0,6,0
4066,3,2,1,1
4067,143,4,21,1
4068,7,1,0,1
4069,71,0,10,0
4071,53,1,2,0
4072,7,2,0,0
4073,21,19,54,0
4074,2828,50,267,0
4075,8,19,0,0
4076,46000,20000,20000,0
4077,8,0,1,0
4078,165,21,80,0
4079,1148,0,217,0
4080,94,162,11,1
4081,2,0,0,0
4082,13,0,2,0
4083,181,22,11,1
4084,7,4,0,0
4085,85,161,4,0
4086,11000,1000,3700,0
4087,323,363,96,0
4088,708,29,5,0
4089,6,0,0,1
4090,8,3,0,1
4091,8828,50,383,0
4092,13,0,0,0
4093,2,3,0,1
4094,20,0,2,0
4095,162,4,15,0
4096,7,3,0,0
4097,2392,3,70,0
4098,5,0,0,0
4099,8,0,0,0
4100,3,2,1,0
4101,11,1,0,0
4102,26,0,2,1
4103,5,1,2,1
4104,4600,6600,11000,0
4105,40,2,3,0
4106,13,7,0,0
4107,15,14,1,0
4108,93,1,9,0
4110,8,2,0,0
4111,0,0,0,0
4112,1,0,0,0
4113,1,0,0,0
4114,2,0,0,0
4115,5369,50,152,0
4116,39,12,3,0
4117,8382,50,696,0
4118,3,0,0,0
4119,1678,50,94,0
4120,3,0,0,1
4121,0,1,0,0
4122,92,6,70,0
4123,62,2,12,0
4124,45000,2800,3700,0
4125,238,6,11,0
4126,16,1,1,1
4127,0,0,0,0
4128,65,46,16,0
4129,0,0,0,0
4130,83,14,24,1
4131,3,1,0,0
4132,24,0,2,0
4133,7,0,1,0
4134,8262,41,646,0
4135,0,0,0,0
4136,50,1,0,0
4137,7,0,0,0
4138,11,1,1,0
4139,11,0,0,0
4140,2,0,0,0
4141,7146,55,173,0
4142,16,0,2,0
4143,94,13,112,1
4144,975,128,2700,0
4145,46,16,4,0
4146,47,59,18,1
4147,0,0,0,0
4148,267,1,1,0
4149,5672,29,78,0
4151,11,6,2,0
4152,8900,540,3500,0
4153,62,4,4,0
4154,3,2,0,1
4155,2191,27,40,0
4156,352,20,58,0
4157,3,0,0,0
4158,8,0,0,0
4159,66,2,2,0
4160,1,0,0,0
4161,5,1,0,0
4162,38,11,2,0
4163,19,1,0,0
4164,10,0,0,0
4165,3,0,0,0
4166,6,0,1,0
4167,20,21,2,0
4168,30,14,4,1
4169,3,2,0,1
4170,33,5,3,0
4171,686,50,116,0
4172,1800,1000,2400,0
4173,340,11,37,0
4174,24,1,1,0
4175,5500,969,2900,0
4176,1,0,0,0
4177,29,5,1,0
4178,29,0,3,0
4179,170,0,4,0
4180,71,5,22,0
4181,40,1,8,0
4182,5889,21,348,0
4183,10,0,1,0
4184,3883,50,1264,0
4185,28,29,0,0
4186,478,208,25,1
4187,1,1,0,0
4188,2400,160,4600,0
4189,153,4,22,0
4190,0,0,0,0
4191,9664,1,4239,0
4192,355,264,61,0
4193,754,86,2900,1
4194,1235,0,95,0
4195,0,0,0,0
4196,3000,974,4300,0
4197,135,38,22,1
4198,2700,1600,2800,0
4199,2946,50,240,0
4200,0,0,0,0
4201,58,31,2,0
4202,7,0,2,0
4203,48,4,34,0
4204,34000,1000,2500,0
4205,192,20,9,1
4206,1644,30,184,0
4207,8,10,1,0
4208,17,8,0,0
4209,61,0,7,0
4210,1,0,0,0
4211,172,33,38,0
4212,151,0,221,0
4213,41,9,21,0
4214,114,25,16,0
4215,38,2,3,0
4217,2900,77,1100,1
4218,46,4,1,0
4219,2500,1900,3200,1
4220,1592811050,11,0,0
4221,14,1,0,0
4222,2,0,0,0
4223,62,0,2,0
4224,1100,109,2200,0
4225,56,36,2,0
4226,5574,50,823,0
4227,190,193,52,1
4228,1700,488,3100,1
4229,2,0,0,1
4230,6,0,0,0
4231,7,3,0,0
4232,6,2,4,0
4233,1,0,0,0
4234,1000,469,2100,0
4235,4,0,0,1
4236,6,1,0,0
4237,23,0,0,1
4238,2,0,0,0
4239,16000,3000,10000,0
4240,26,24,3,1
4241,14,0,0,0
4242,6086,3,136,0
4243,11,0,0,1
4244,1720,19,97,0
4245,79,1,0,0
4246,4,1,1,1
4247,132,50,15,1
4249,3,0,0,0
4251,1,0,0,0
4252,2955,50,407,0
4253,2100,649,313,0
4254,0,0,0,0
4255,0,0,0,0
4256,601,50,106,0
4257,551,21,12,0
4258,18000,1300,26000,0
4259,13581,50,1668,0
4260,23,24,1,0
4261,45,6,5,0
4262,330,10,79,0
4263,16,0,0,1
4264,2,0,0,0
4265,0,0,0,0
4266,191,32,23,0
4267,419,88,159,1
4268,45,37,5,0
4269,38,4,1,1
4270,11,7,6,0
4271,137,59,23,0
4272,8,1,3,1
4273,157,15,47,0
4274,55,10,28,0
4276,163,18,35,0
4277,3,1,0,1
4278,157,26,7,0
4279,6400,236,7900,1
4280,119,0,14,0
4281,104,7,1,0
4282,222,50,35,0
4283,505,38,49,0
4284,73,32,38,0
4285,203,11,11,0
4286,294,97,3600,0
4287,6,0,0,0
4288,43,9,4,0
4289,3,0,0,0
4290,7,0,2,0
4291,28443,48,573,0
4292,0,0,0,0
4293,28334,257,814,0
4294,47,9,2,1
4295,1,0,0,0
4296,174,3,11,0
4297,608,5,40,0
4298,2,0,0,0
4299,119,38,12,0
4300,312,9,31,0
4301,30,4,2,1
4302,4,0,0,0
4303,4400,976,4400,1
4304,6503,50,97,0
4305,2,0,0,0
4306,2,0,0,0
4307,2,2,0,0
4308,41461,2561,2090,0
4309,19661,125,409,0
4310,78,16,13,1
4311,11,3,2,0
4312,23,11,3,0
4313,26,1,13,0
4314,2500,403,3500,1
4315,10,0,0,0
4316,142,3,11,0
4317,3900,318,2400,0
4318,12484,225,846,0
4319,11,4,0,0
4320,142,3,20,0
4321,107,7,10,0
4322,55,0,10,0
4323,109,18,22,0
4325,91,6,2,0
4326,262,55,8,1
4328,30,0,3,0
4329,126,4,3,0
4330,262,47,39,0
4331,100,0,13,0
4332,27,1,8,1
4333,3,0,0,0
4334,133,70,35,0
4335,13163,50,1257,0
4336,25,5,0,1
4337,64,77,3,0
4338,12,0,1,0
4339,11668,18,172,0
4340,14,0,4,0
4341,400,15,79,0
4342,3,2,0,0
4343,4800,436,3100,1
4344,0,5,147,0
4345,2700,1000,2600,0
4346,7,0,0,0
4347,238,0,29,0
4348,77,6,1,0
4349,2,0,0,0
4351,314,2,28,0
4352,17,1,0,0
4354,10,0,1,0
4355,128,3,46,0
4356,10,0,0,0
4357,7,0,1,0
4358,15,1,3,0
4359,29,23,2,0
4360,102,17,25,0
4361,2253,13,55,0
4362,16,1,11,0
4363,1400,607,2100,0
4364,13,5,0,1
4365,22,3,0,0
4366,251,1,23,0
4367,58,25,21,0
4368,5800,1300,12000,0
4369,21,1,0,0
4370,3,1,0,1
4371,144,38,87,1
4372,24,9,0,0
