id,post_message,label
2134,Người ta đồn ông Thượng tá Võ Đình Thường là con rẻ của lãnh đạo chủ đầu tư trạm thu phí BOT Biên Hòa. Chắc lưng cũng ít có bự lắm à nhen,1
2140,"“Trước đây, sau 1975, một thời gian dài, người ta nói: nếu cái cột điện biết đi thì họ chạy sang Mỹ hết. Còn bây giờ, thực tại nước Mỹ những tháng qua và nhiều nước khác, người ta nói: nếu cột điện biết đi ở Mỹ thì nó sẽ về Việt Nam”, Thủ tướng ví von
Cột điện nó về Việt Nam chứ quý tử thì vẫn ở lại Mỹ 🥴🥴🥴",1
2146,"TIN VUI CHO NGƯỜI MỸ VÀ NHÂN LOẠI 😍 WE LOVE AMERICA ❤️ Ngài TT Trump viết lên trang Facebook của mình để Loan báo cho nhân loại tin vui ! “We are going to WIN, sooner rather than later!”... “Chúng tôi sẽ THẮNG, sớm hơn chúng tôi tưởng !” Tổng Thống Donald Trump vừa Loan báo tin mừng, HOA KỲ là Quốc Gia bào chế thuốc đặc trị và vaccine chống CoronaVirus NHANH NHẤT trên thế giới FDA chấp thuận cho dùng hai loại thuốc này để Trị liệu Plaquenil and Remdesivir Theo FDA, Whitehouse, TT TRUMP ➡Hôm thứ 2 FDA Mỹ đã chấp thuận sử dụng thuốc trị sốt rét, Lupus để trị CoronaVirus ➡theo lời DrThùy Trang , thử nghiệm tại phòng Lab riêng và khẳng định thuốc này chặn được cơn sốt của Vũ Hán. ➡Virus Vũ Hán khiến cơn sốt cao và virus dễ dàng xâm nhập phá hủy cơ quan hô hấp như phổi nhanh chóng , đó vậy chỉ cần loại thuốc nào đó chặn đứng được cơn sốt này thì kháng thể chúng ta đủ thời gian diệt Virus. ➡Plaquenil (Hydroxychloroquine) là loại thuốc có khả năng như chúng ta mong muốn và đã được FDA chấp thuận Kết hợp : Plaquenil (Hydroxychloroquine, HCQ) + Zinc ( Azithromycin Z-pack thuốc trụ sinh) hoàn toàn có thể chặn đứng CORONAVIRUS ✅Vậy thì khỏi lo lắng nữa - Nếu quý anh chị ở VN ai bị nhiễm Vũ Hán, tham khảo với bác sĩ để uống Plaquenil chặn sốt trong 4 ngày là sẽ hết bệnh. ✅Phải có toa bác sĩ. ✅Theo tình hình này dịch sẽ được chấm dứt sớm trong tháng 4/2020 💥 Báo cho quý anh chị biết là thuốc Plaquenil (Hydroxychloroquine) đang bị Trung Quốc hốt hàng - coi chừng khan hiếm hàng 💥Thuốc Plaquenil (Hydroxychloroquine) đang tăng giá online chóng mặt từ 20 đô thành 177 đô/hộp Mọi người yên tâm tin vui sẽ luôn cập nhật từng phút để lan tỏa cho cộng đồng sớm và bài viết sẽ luôn được cập nhật hình ảnh , link , tin khi bạn share sẽ được Automatic ! Mừng nhân loại sớm bình an. <URL>…/trump-says-fda-approved-anti-mal…/… Post có link báo chính thống. <URL>…/live-trump-says-fda-to-approve…/<PHONE>/ Nguồn copy... Xem thêm",1
2153,"Bắc Từ Liêm đây. Cấp sổ đỏ sai càng nhiều, càng nhanh được lên huyện/quận để làm “quan to hơn”, còn nếu đang ở huyện/quận rồi thì chức lên càng nhanh càng cao. Dân phát hiện ra à, kết luận rồi à? Chả sao, chức tao thì tao vẫn cứ ngồi đó. Đếch ai làm gì được bọn tau đâu??  Thật thế ko?Hãy chờ đấy. Giời sắp có mắt rồi

",1
2159,"Cbi cách ly cả cái Hp nay đen noi roi,Cả ngõ 132 An đà trốn mẹ hết rồi...cách ly gì nữa.. Bê cả đệm và quần áo chạy ngõ tắt thì biết rồi đấ<URL>ỉ cách ly theo dõi thì có cần nthe ko hả zời :|",1
2170,"COVID-19 KHÔNG LÂY NHIỄM Ở BẮC KINH VÀ THƯỢNG HẢI

Ngày 26/3, vi-rút corona từ Vũ Hán đã lây lan toàn thế giới nhưng không lây nhiễm ở Bắc Kinh và Thượng Hải. ",1
2173,"Cuối nhiệm kỳ trước anh em ạ...

“Tôi nói thí dụ đất nước NewZealan có 4 triệu dân, con số này còn nhỏ hơn số người tàn tật của người Việt Nam (5 triệu người) thế mà họ có Bộ Phụ nữ. Vậy nên chăng chúng ta có Bộ Phụ nữ, gia đình và trẻ em. Bây giờ để phân tán phụ nữ và trẻ em không ai quản lý, trẻ em nằm một chỗ, dân số nằm một chỗ""...”",1
2175,"CP bảo hỗ trợ  62 nghìn tỷ gì ở đâu mà bà con chờ đợi, hứng mỏi cả tay mà gạo và thịt lợn trong tivi vẫn không chịu nhả ra kìa? Kkk . Dân lại đc ăn bánh vẽ?? 🙄😤
Trong lúc Chính phủ còn lấy của dân đem cho Cuba 5000 tấn gạo, còn dân thì tự góp gạo làm từ thiện chia cho người nghèo nhưng ko thấm vào đâu. CP lại còn xin tiền dân để chống dịch nhưng lại đi hỗ trợ Lào, Cuba và Tàu chống dịch! 😫, trong khi CP các nước thì phát tiền cho dân!  CP này vì ai vậy???
Quả là ""quang vinh, vĩ đại, tài tình"" ! 😴😷",1
2178,"Kem diệt virus Ở Nga có một loại kem xoa gọi là kem Ôxolin phòng cúm. Kem này được nhân dân mua dùng vào mùa khi dịch cúm bắt đầu. Họ mua xoa VÀO TRONG LỖ MŨI mỗi khi phải ra đường tiếp xúc chỗ đông người. Vì ôxolin có tác dụng diệt và ngăn chặn sinh sản virus tại chỗ nên khi ta hít phải không khí ô nhiễm thì thuốc phong toả virus như một cái rào cản bảo vệ ta ngay từ bước đầu. Kem này được chỉ định dùng như một phần của complette hành động chống bệnh cúm cùng với khẩu tran...g, các loại thuốc tăng đề kháng, vitamin.... Ôxolin rất phổ biến ở Nga và các nước Cộng hoà cũ. Phải nói thêm là mấy chục năm trước từ thời CCCP việc chống cúm đã rất được Nhà nước đầu tư và nhân dân quan tâm. Từ bấy tới giờ các viện khoa học thì nghiên cứu, các nhà máy thì sản xuất thuốc ngon bổ rẻ cho dân, đài báo ti-vi thì tích cực động viên bà con, chính quyền thì chi rất nhiều tiền để phòng và dập các loại cúm kiếc. Còn dân Nga thì đã được giáo dục tuyên truyền kỹ nên họ chấp hành rất văn minh các biện pháp, ai nấy biết vanh vách khi cúm thì cần làm gì. Hàng năm vắc-xin cúm tiêm không mất tiền cho tất cả, nhân dân nô nức đi tiêm. Mình vừa thỏ thẻ đến chữ Cúm, là được các bác mách cho kem ôxolin 0.25%để xoa vào mũi ngay. Chứ ai lại úp bao nilon vào đầu đi lại như các bác TQ kia chắn thế quái nào được virus nó bay hàng đàn trong không khí 🙂 Có hai loại ôxolin, một để xoa vào lỗ mũi chống cúm 0.25%, loại kia 3% để chống các bệnh virus khác như herpes... Ống nhỏ, bỏ túi rất tiện ra đường đi học đi làm ngày xoa hai ba lần. Trẻ con trên 2 tuổi dùng ok. Kệ sao thì sao ta cứ thủ một ống vào túi ngày xoa vài phát đã. Lấy sức chờ vắc-xin tiếp. ........................ Năm 1970 Viện Khoa học-Thực nghiệm cúm CCCP (Федеральное государственное бюджетное учреждение «НИИ гриппа им. А.А. Смородинцева») đã nghiên cứu ra tác dụng phòng cúm của ôxolin. Một nghiên cứu năm 1969 của Viện nghiên cứu dịch tễ học và vi trùng học L-vốp cho thấy oxolin có thể làm giảm tỷ lệ nhiễm virus tới 44,5% và cúm Xem thêm",1
2180,"GÓC NHÌN: CÓ HAY KHÔNG QUẢ BÁO DÀNH CHO TRUNG QUỐC ? 🛑1. TQ khoe mình chế tạo ra Virus mạnh nhất thế giới? Kết quả: Nhân dân Trung Quốc đang chịu trận vì dính Corona gây chết người mà nghiên cứu mãi vẫn chưa có thuốc chữa, lây lan bệnh dịch ra cả thế giới. ... 🛑2. TQ cấm các nước không được xen vào chuyện nội bộ của TQ? Kết quả: TQ đang cầu xin các nước chung tay giúp đỡ nạn dịch Corona. Người phát ngôn Bộ Ngoại giao Trung Quốc Hoa Xuân Oánh kêu gọi Mỹ giúp đỡ Trung Quốc càng sớm càng tốt trong bối cảnh dịch viêm phổi do virus corona chủng mới gây ra đã khiến 426 người chết và hơn 20.600 người nhiễm bệnh. Nhà Trắng cho biết Bắc Kinh đã đồng ý cho các chuyên gia y tế Mỹ tới nước này để hỗ trợ cuộc chiến với virus corona. 🛑3. TQ lệnh cấm dân Hồng Kông đeo mạt nạ? Kết quả: Bây giờ cả đất nước TQ phải đeo mặt nạ. 🛑4. TQ dùng số đông khách du lịch của họ, như một lá bài chính trị, để thúc ép Việt Nam nhượng bộ các vấn đề biển đảo…? Kết quả: Nay cả thế giới đang cấm cửa khách du lịch đến từ TQ. 🛑5. TQ bắt dân Tây Tạng, Tân Cương sống trong các trại tập trung? Kết quả: Bây giờ dân TQ đang phải sống khổ sở trong các trại tập trung để chữa dịch bệnh. 🛑6. TQ rất lưu manh xảo trá, ra luật dẫn độ và ký luật dẫn độ về TQ với Hồng Kông? Kết quả: Nhân dân TQ giờ bỏ chạy toán loạn sang Hồng Kông để lánh nạn luôn. 🛑7. TQ bắt người dân Tây Tạng ăn chay phải chuyển sang ăn mặn, thịt lợn là món chính? Kết quả: Nạn dịch tả lợn Châu phi diễn ra, cả đất nước TQ từ thiếu đến không có thịt lợn để ăn. 🛑8. TQ phô trương khí tài quân sự hùng hậu ở Biển Đông để diễu võ dương oai với ai? Kết quả: Chưa đánh được ai, giờ quân đội đang căng mình đi chống dịch bệnh khắp nơi trong nước. 🛑9. TQ to mồm kêu không nhượng bộ Mỹ trong cuộc chiến thương mại đang diễn ra…? Kết quả: TQ phải cúi đầu xin nhượng bộ, vác mặt mo sang tận Mỹ xin ký tạm đình chiến! 🛑10. TQ đứng sau lưng giật dây, tài trợ cho Triều Tiên làm vũ khí hạt nhân này kia để đối phó với Mỹ…? Kết quả: Thằng em Triều Tiên giờ đóng cửa biên giới luôn với TQ! ",1
2195,"Theo thống kê Báo The Guardian, tỷ lệ tin giả trên Facebook đang tăng lên mức mất kiểm soát. Nhiều nước phát triển và các doanh nghiệp đã phải chịu thất thoát hàng trăm triệu USD do ảnh hưởng của tin giả. Vì vậy, nhiều người dùng mất lòng tin vào Facebook. Tính trong khoảng tháng 1 đến tháng 4 năm 2020, Facebook đã mất ít nhất 300,000 người dùng. Có lẽ đây sẽ là động lực đến đội ngũ Facebook khống chế tin giả tốt hơn.",1
2200,Thằng luật sư hai mang Võ Thành Quyết này tuy đã chết rục xương vì báo ứng'nhưng không biết vợ con nó ăn 10 triệu trái luật của gia đình HDH có thấy ngon không??,1
2202,"“Việc cấm Đài Loan đặt chân vào Liên Hợp Quốc là sự sỉ nhục không chỉ đối với người dân Đài Loan mà còn đối với các nguyên tắc của Liên Hợp Quốc”, tweet của phái đoàn ngoại giao Mỹ tại Liên Hợp Quốc viết.

Trước đó tweet của Bộ Ngoại giao Mỹ kêu gọi đưa Đài Loan vào hội nghị sắp tới của WHO với tư cách quan sát viên."".
...",1
2206,"🥴🥴🥴

Thôi, cho tôi xin ❗️

Không phân quyền còn đẻ ra 1 đống thối nát, lũng đoạn, tham nhũng ... Giờ phân quyền theo kiểu ai làm nấy chịu, nhưng cái gọi là tờ rách nhiệm có bao giờ đi kèm với quyền lực đâu!? Cùng lắm là vào lò, hy sinh đời bố củng cố đời .. họ hàng 😏

Không ổn! 🤕

",1
2214,"Tờ Tagesspiegel của Đức ngày 3/4 dẫn các nguồn tin an ninh cho biết 200.000 khẩu trang loại FFP2 (N95) và FFP3 được chính phủ Đức đặt hàng cho lực lượng cảnh sát sử dụng đã bị ""chặn và chuyển sang Mỹ"".",1
2225," Dữ liệu mở của <URL> cho thấy mức độ đioxit lưu huỳnh tăng cao đến mức báo động ở tâm dịch Vũ Hán, nơi nCoV bùng phát kể từ tháng 12.2019.
Cụ thể, mức độ đioxit lưu huỳnh trong không khí tăng vọt lên 1.700 µg/m3 (micro gam/m3) ở Vũ Hán trong bản đồ của <URL>, vượt xa mức nguy hiểm 80 µg/m3. Từ đó, đây là dấu hiệu thể hiện Trung Quốc hỏa táng hàng loạt nạn nhân tử vong vì nCoV để che đậy con số người chết thật sự, tính toán rằng mức đioxit lưu huỳnh nguy hiểm như vậy tương đương hỏa táng khoảng 14.000 thi thể. ",1
2234,"MỘT SỐ HỘ CÁCH LY YÊU CẦU TÁO NEW ZEALAND VÀ NHO MỸ...

Chủ tịch UBND quận 8 (TP HCM) cho biết có 4 hộ cách ly tại phường 2 yêu cầu quận phải cung cấp táo New Zealand và nho Mỹ nhưng quận chỉ cung cấp được nhu yếu phẩm.

Trưa 21-3, Chủ tịch UBND TPHCM Nguyễn Thành Phong dẫn đầu đoàn lãnh đạo TP đã đến kiểm tra công tác phòng chống dịch Covid-19 tại quận 8.

Đây là quận có 2 ca nhiễm bệnh Covid-19: một phụ nữ ngụ ở đường Nguyễn Thị Tần, phường 2 và một người đàn ông dân tộc Chăm, dự lễ hội Hồi giáo ở Kualalunpur - Malaysia ở đường Dương Bá Trạc, phường 1.

Người Hồi giáo cách ly riêng, có chỗ hành lễ

Báo cáo tại cuộc họp, Chủ tịch UBND quận 8 Trần Quang Thảo cho biết ngoài 2 trường hợp dương tính, quận có 34 trường hợp đang cách ly tập trung, trong đó có 16 người có tham gia hành lễ tại Malaysia, 5 người về từ vùng dịch và 13 người có tiếp xúc gần với các ca nhiễm.

Quận đã sắp xếp một khu cách ly riêng biệt cho 16 người tham gia hành lễ tại Malaysia để họ được ngồi tại chỗ hành lễ. Những người này rất hợp tác, chỉ yêu cầu cho một không gian để hành lễ còn đồ ăn đã có người nhà đem đến.

Hiện quận đang cách ly 140 hộ với 725 nhân khẩu ở phường 1, đa phần là đồng bào người Chăm. Quận gặp khó khăn trong việc cung cấp suất ăn cho đồng bào người Chăm. Quận cũng đang cách ly 17 hộ với 71 nhân khẩu ở phường 2. Trong số này có 4 hộ yêu cầu quận phải cung cấp táo New Zealand và nho Mỹ nhưng quận chỉ cung cấp được nhu yếu phẩm.

Đại diện lãnh đạo UBND phường 1 cho biết ngay sau khi có ca dương tính, phường đã cho phun khử khuẩn xung quanh khu vực ca nhiễm này sinh sống. Phường cũng lập 6 chốt khoanh vùng những người dự lễ hồi giáo ở Malaysia trở về trên địa bàn phường.

Đừng để người cách ly hiểu nhầm là bị kỳ thị

Chủ tịch UBND TP Nguyễn Thành Phong thông tin tại các khu cách ly tập trung, người dân được hỗ trợ tiền ăn 80.000 đồng/ngày/người. Sắp tới, TP sẽ đề xuất tăng mức hỗ trợ suất ăn và các chính sách hỗ trợ cho người lao động, người nghèo.

Ngoài ra, TP cũng sẽ xem xét lại nguồn lực hỗ trợ thức ăn và nhu yếu phẩm cho các khu dân cư bị phong tỏa. ""Phải giải thích cho họ hiểu, không khéo lại khiến họ hiểu nhầm mình đang giam giữ người ta. Mình mời họ cứ ở yên tại nhà, quận sẽ phục vụ cho từng gia đình, phải giải thích cho họ hiểu cách ly chính là đang bảo vệ sức khỏe cho cá nhân, gia đình họ và cho cộng đồng, chứ hoàn toàn không có thái độ kỳ thị. Chúng ta phải có thái độ chia sẻ với họ"" – ông NguyễnThành Phong nói.

Đây không phải đi nghỉ dưỡng các bạn ơi... hãy thương lấy những người đang giúp bạn 😞

Theo: Người Lao Động",1
2235,"✝🕊 Đây là thiết bị chiến đấu tốt nhất chống lại COVID-19.🦠 👌 Hãy siêng năng lần hạt Mân Côi,  🙏 Tin chắc rằng, Đức Mẹ sẽ can thiệp cứu nhân loại chúng ta trong cơn đại dịch này.  --------... Cúi xin Đức Mẹ Thương khấng chở che Thanh tẩy sạch sẽ Dịch bệnh Corona.  ____________ 📸#ArmorofGod Xem thêm",1
2240,"EM TÒ MÒ KHÔNG BIẾT GIA ĐÌNH ÔNG QUÝ CÓ ĐỘNG THÁI VAI TRÒ THÚC ĐẨY HAY BÃI NẠI TRONG QUÁ TRÌNH KHỞI TỐ ĐIỀU TRA XÉT XỬ ÔNG PHƯỚC HAY KHÔNG? SAO TÒA VÀ CÁC CƠ QUAN CHỨC NĂNG LIÊN QUAN KHÔNG TÌM MỌI CÁCH ĐỂ DÀN XẾP HÒA GIẢI HAY THỎA THUẬN TRONG VỤ NÀY CHO ĐỠ PHÍ CÔNG PHÍ CỦA NHỈ? KHI MÀ ÔNG QUÝ VÀ ÔNG PHƯỚC LÀ BẠN CỦA NHAU! GIẢ SỬ NHƯ ÔNG PHƯỚC CHỞ CON ÔNG HAY CHỞ BỐ MẸ ÔNG ẤY VÀ CŨNG KHÔNG MAY RƠI VÀO TÌNH HUỐNG TAI NẠN NÀY THÌ XỬ RA SAO Ạ? LIỆU CÓ NHẤT NHẤT PHẢI TÙ TỘI MỚI THỎA LÒNG NHAU?

.... Ông Phước chở ông Quý đi đến ngã tư Sóc Miên thì thấy ông Quý không đội mũ bảo hiểm nên chở ông Quý đi về nhà ông Quý lấy mũ. Khi gần đến trước nhà ông Quý (thuộc khu phố Suối Đá, phường Tân Xuân), ông Phước dừng xe lại bên lề phải theo chiều đi của mình để ông Quý xuống đi vào nhà lấy mũ bảo hiểm.

Lúc này, ông Quý không chịu xuống xe nên ông Phước điều khiển xe máy không bật đèn xi nhan rẽ trái đi qua đường. Khi xe của ông Phước tới phần đường dành cho xe đi ngược chiều hướng ngã ba trạm điện đi ngã tư Sóc Miên thì bị xe máy do anh Lâm Tươi (sinh năm 1997) điều khiển chở anh Trị Tiếp (sinh năm 1991, đều là người địa phương) đi bên phải theo hướng ngã ba Trạm Điện đi vào ngã tư Sóc Miên đụng vào. Vụ tai nạn khiến ông Phước và ông Quý bị thương. Đến ngày 17/1/2017, ông Quý tử vong.

Tại phiên tòa xét xử sơ thẩm, TAND thị xã Đồng Xoài tuyên phạt ông Phước 3 năm tù về tội ""Vi phạm quy định về điều khiển phương tiện giao thông đường bộ"". Sau đó, ông Phước kháng cáo kêu oan.

Ngày 9/10/2018, TAND tỉnh Bình Phước xét xử phúc thẩm và tuyên hủy toàn bộ bản án sơ thẩm.

Quá trình điều tra lại, cơ quan tố tụng bảo lưu quan điểm về việc truy tố ông Phước. Xét xử sơ thẩm lần 2, TAND thị xã Đồng Xoài vẫn tuyên phạt ông Phước 3 năm tù về tội vi phạm quy định về điều khiển phương tiện giao thông đường bộ. Ông Phước tiếp tục kháng cáo.

Sáng 29/5, TAND tỉnh Bình Phước tuyên y án sơ thẩm. Sau khi tòa tuyên án, ông Lương Hữu Phước lên Facebook của mình viết dòng tâm tư với nội dung mình bị ""án oan"". Chiều cùng ngày, ông Phước đến TAND tỉnh Bình Phước đi lên lầu 2, nhảy xuống tự tử.",1
2241,"THỜI VIRUS VŨ HÁN VÀ NHỮNG CHIẾC KHẨU TRANG TẨM THUỐC MÊ  - Tôi thiết nghĩ, chúng ta CHIA SẺ THÔNG TIN NÀY cho người thân, nếu không, họ cũng là nạn nhân. *** Thời gian này, có nhiều người gọi điện thoại cho tôi, khóc oà lên và kể lể: cha ơi, hôm qua, có mầy người vào nhà con. Họ tự xưng là đoàn từ thiện quốc tế, rồi tặng khẩu trang y tế và nước rửa tay cho cả gia đình con. Họ căn dặn rất ân cần: bệnh dịch đang về làng xã chúng ta.  - Nếu anh chị không đeo khẩu trang và rửa <URL> bằng các chất tẩy rửa y tế thì sẽ bị dính virus. Vì con cũng đang hoang mang lo sợ con virus này. - Khi nghe họ nói như vậy, khi họ đi ra khỏi cổng thì con đeo khẩu trang ngay. Sau đó, không biết con thiếp ngủ lúc nào, nhưng khi tỉnh dậy thì không con cái gì trong nhà. BÀ CON CẨN THẬN, CẢNH GIÁC Nếu ai gặp trường hợp này, bố trí dân làng bắt ngay",1
2242,"Dân Vũ Hán nhổ nước bọt lên người đi đường Có nhiều người bị nhiễm virus Corona muốn lây bệnh chung cho người khác, bằng cách nhổ nước bọt bôi lên cánh cửa xe, mà ra phố bôi khắp, vào siêu thị nhổ nước bọt bôi vô các hộp đóng chai nữa, để lây nhiễm virus cho mọi người.",1
2247,"CHUYỆN THẬT NHƯ ĐÙA
Bản tin 60""sáng nay của HTV7 có đưa tin ""kế hoạch mua 190k tấn gạo dự trữ quốc gia được triển khai một tháng nay mới mua được hơn 7k tấn"" lý do : những đơn vị Trúng thầu bán gạo dự trữ quốc gia tự ý bỏ hợp đồng không bán cho Cục dự trữ lương thực quốc gia mà quay qua xin cấp quota xuất khẩu gạo ra nước ngoài vì giá gạo thế giới đang lên cao... và cục dữ trữ quốc gia lại dự tính : tháng 5 tới sẽ đấu thầu lại...
    . Việc thật mà tưởng như đùa vì: Chẳng lẽ Nhà nước mà cụ thể là các cơ quan có chức năng liên quan như : Bộ Công thương , Bộ Nông nghiệp và PTNT, Bộ Kế hoạch lại bó tay chỉ ngồi nhìn các đơn vị tự ý hủy bỏ hợp đồng chịu đền bù hợp đồng là xong?! Mặt dầu pháp luật chỉ quy định : đơn vị tự ý hủy bỏ hợp đồng thì phải bồi thường hợp đồng ... nhưng đây là hợp đồng mang tính lợi ích sống còn của quốc gia sau lại chỉ giải quyết như những gói thầu thông thường được?! Có thể không thể có hình thức phạt nào khác hơn vì pháp luật đã quy định  nhưng cũng có thể đề ra hướng giải pháp hợp lý: đơn vị trúng thầu và đơn vị đã ký hợp đồng thực hiện việc cung cấp gạo cho dự trữ quốc gia rồi mới cấp phép xuất khẩu  hoặc nếu không thì cũng không cấp phép xuất khẩu.. như vậy vừa bảo đảm công tác thu mua lương thực dự trữ quốc gia đúng kế hoạch vừa là ngăn chặn những trường hợp như thế này tái diễn ...
  Còn nếu chỉ xử lý theo những quy định thông thường thì thử hỏi : Chẳng lẽ Lợi ích quốc gia không bằng lợi ích nhóm hay sao ?????",1
2251,"🥴🥴🥴

Vấn đề quan trọng và cốt lõi là thể chế, cơ chế để quản lý giám sát cái “bè lũ” DNNN chuyên tham ô tham nhũng, đục khoét hại dân này, chứ ko phải nay khui ra vài chỗ mai khui ra vài chỗ, bọn nó vào tù là xong chuyện, nhưng tiền dân tiền nước trôi ra sông ra biển hết, rốt cuộc chỉ khổ dân ❗️ ☹️

",1
2264,"Chết rồi, Cty này đang xây đến 4 nhà máy nhiệt điện than ở Việt Nam!

“80% doanh thu của Doosan hiện nay đến từ việc xây dựng các nhà máy điện than, bao gồm cả các nhà máy gây ô nhiễm cao ở Nam và Đông Nam Á, nơi có tiêu chuẩn ô nhiễm không khí ít nghiêm ngặt hơn ở Hàn Quốc...”
",1
2266,"Tin Lành cho mọi người. Mẹ quan âm xuất hiện trên  bầu trời đi trên đám mây với ánh hào quang tỏa sáng.  Mọi người  thấy  chia sẻ  để được phước may mắn. Cùng nhau cầu nguyện mẹ quan âm bồ tát phù hộ cho toàn thế giới trong nước cũng như ngoài nước bớt đi bệnh dịch corona d19 tan biến tiêu trừ ,nhà nhà bình yên mọi người mạnh khỏe. Mẹ quan thế âm bồ-tát chứng minh lời cầu nguyện của con ! nam mô quán thế âm bồ-tát.. 🙏🙏🙏",1
2271,"Ô hay! 0 giờ ngày 11/4/2020 chính Bộ Công thương cho xuất khẩu gạo ồ ạt....
Thế mà bây giờ lại lo thiếu gạo thế này là thế nào???",1
2289,"Công ty được chỉ định thầu cung cấp máy xét nghiệm covid 19 cho Quảng Nam, là công ty cổ phần thương mại và đầu tư G.P.V có trụ sở tại Từ Liêm Hà Nội. Và chi nhánh chính xác ở số 26 đường Hòa Minh 14 quận liên chiểu thành phố Đà Nẵng. Vậy nhân viên sale của công ty này là ai tài giỏi cỡ nào. Mà biến chiếc máy từ 2,7 tỷ lên giá 7,2 tỷ làm cho Sở Y tế tỉnh Quảng Nam tin răm rắp, vội vàng báo giá lên Ủy ban nhân dân tỉnh Quảng Nam và được duyệt mua ngay?? chúng ta cùng tiếp tục hóng cái kết.",1
2298,"VN ĐÃ DẬP DỊCH ĐƯỢC CHƯA? Ai mà biết được, trừ các anh ở trển. Tình hình dịch bệnh tại TQ vẫn đang chưa tới đỉnh, ở Hàn quốc thì mới bùng phát, nguy cơ có Vũ Hán phiên bản Hàn. Chắc 1-2 tuần tới mới rõ. Trong khi VN có quan hệ với TQ và HQ đều ở mức độ môi răng. Người Hàn ở VN và người VN ở Hàn cực đông. Nếu Hàn toang, nhẽ cách ly 2 tòa tháp Keangnam và Lotte ở HN? Cách ly cả khu Phú Mỹ Hưng ở SG, cả 2 nhà máy Samsung với hàng vạn công nhân, vì người Hàn ở đó quá đông?! Có ng...hĩa là nguy cơ cho VN còn đang ở phía trước. Thế mà hôm qua CP họp để quyết cho HS bao giờ đi học và đã chốt là đầu tháng 3, chỉ chờ TTg ra văn bản. E là hơi bị vội vàng. Sao không chờ đến cuối tháng rồi chốt? Trong 1 clip của Phố Bolsa TV dẫn lời đại sứ Mỹ ở VN. Ông này cho rằng VN đã chống dịch tốt và hoàn toàn minh bạch (chả biết dịch có chính xác không vì lời người dịch át lời ông đại sứ). Nhưng CDC (cơ quan quản lý và phòng dịch của Mỹ) thì xếp VN vào diện có nguy cơ lây lan Covid ra cộng đồng (tức là có nguy cơ toang như Hàn và TQ). CDC giải thích rằng, cái gọi là lây nhiễm cộng đồng có nghĩa có những người bị nhiễm chủng virus này, nhưng lại không xác định được cách thức nhiễm bệnh hoặc là họ lây nhiễm từ ai và ở đâu (ảnh đính kèm). Có 1 sự éo le khác, là cô giáo Thanh thì đi làm thơ ca ngợi chính phủ dập dịch. Trong khi đó nhà thơ Trần Đăng Khoa thì đi viết stt nghi ngờ CP đã chủ quan trong việc phòng dịch! CP thì trấn an dư luận về dịch bệnh nhưng TP HCM thì lại nghi ngờ, cho là ""dịch bệnh còn diễn biến phức tạp"". AEQL SG lấy thông tin đó từ đâu mà dám 1 mình 1 quan điểm? ",1
